Name,Position,Market_Value,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,PrgC,PrgP,PrgR,Gls (90),Ast (90),G+A (90),G-PK (90),G+A-PK (90)
Danilo Cataldi,Midfield,13000000.0,4.0,1.0,5.0,264.0,2.900000000000002,0.0,-3.0,-3.0,0.0,0.0,0.0,-8.0,-2.0,-21.0,30.0,-8.0,0.0,-0.12,-0.13,0.0,-0.13
Danilo D'Ambrosio,Defender,-3000000.0,-7.0,-24.0,-27.0,-2404.0,-26.700000000000003,2.0,-3.0,-1.0,2.0,0.0,0.0,-4.0,0.0,-42.0,-169.0,-106.0,0.5700000000000001,-0.09,0.48,0.5700000000000001,0.48
Danny Latza,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Rose,Defender,-10000000.0,2.0,3.0,2.0,186.0,2.0999999999999996,1.0,-1.0,0.0,1.0,0.0,0.0,-3.0,0.0,-34.0,-29.0,-75.0,0.09,-0.11,-0.02,0.09,-0.02
Danny Welbeck,Attack,5000000.0,-4.0,6.0,11.0,791.0,8.8,-1.0,-1.0,-2.0,-1.0,0.0,0.0,1.0,0.0,43.0,30.0,63.0,-0.2,-0.0999999999999999,-0.3,-0.2,-0.3
Danny Williams,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny da Costa,Defender,-2000000.0,3.0,10.0,6.0,504.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,34.0,5.0,89.0,0.0399999999999999,-0.0399999999999999,-0.01,0.0399999999999999,-0.01
Dante,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl Janmaat,Defender,6000000.0,-8.0,-19.0,-19.0,-1574.0,-17.5,-3.0,1.0,-2.0,-3.0,0.0,0.0,-2.0,0.0,-23.0,-89.0,-51.0,-0.15,0.37,0.22,-0.15,0.22
David Alaba,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Luiz,Defender,-11000000.0,-4.0,16.0,15.0,1215.0,13.5,-1.0,2.0,1.0,-1.0,0.0,0.0,0.0,-1.0,33.0,151.0,34.0,-0.11,0.09,-0.02,-0.11,-0.02
David López,Defender,-12000000.0,0.0,-21.0,-29.0,-2627.0,-29.2,-1.0,0.0,-1.0,-1.0,0.0,0.0,-7.0,0.0,-11.0,-129.0,42.0,-0.03,0.1,0.08,-0.03,0.08
David Ospina,Goalkeeper,-500000.0,0.0,11.0,3.0,319.0,3.5999999999999996,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,19.0,20.0,67.0,0.39,0.0,0.39,0.39,0.39
David Silva,Attack,-10000000.0,1.0,1.0,0.0,79.0,0.8999999999999986,-6.0,-10.0,-16.0,-6.0,0.0,0.0,1.0,0.0,-146.0,-277.0,-244.0,-0.22,-0.37,-0.6,-0.22,-0.6
David Soria,Goalkeeper,2000000.0,1.0,5.0,-9.0,-613.0,-6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,27.0,51.0,0.0,0.0,0.0,0.0,0.0
David Zurutuza,Midfield,-2000000.0,5.0,7.0,12.0,1178.0,13.1,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-38.0,-117.0,-40.0,0.0,-0.08,-0.08,0.0,-0.08
Davide Biraschi,Defender,7500000.0,2.0,-11.0,-15.0,-1184.0,-13.2,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-17.0,-45.0,6.0,0.0,-0.05,-0.05,0.0,-0.05
Davide Calabria,Defender,-15000000.0,5.0,-12.0,-15.0,-1266.0,-14.099999999999998,-1.0,-2.0,-3.0,-1.0,0.0,0.0,0.0,-2.0,-17.0,-91.0,-104.0,-0.06,-0.12,-0.17,-0.06,-0.17
Davide Santon,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davide Zappacosta,Defender,-7500000.0,6.0,9.0,11.0,806.0,9.0,3.0,5.0,8.0,1.0,2.0,3.0,3.0,0.0,-9.0,97.0,25.0,0.11,0.2,0.3099999999999999,0.0099999999999999,0.22
Davie Selke,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davinson Sánchez,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davy Klaassen,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davy Pröpper,Midfield,5000000.0,-2.0,-23.0,-31.0,-2748.0,-30.6,3.0,-3.0,0.0,3.0,0.0,0.0,-2.0,-1.0,-4.0,-181.0,-19.0,0.73,0.12,0.85,0.73,0.85
Dayot Upamecano,Defender,-15000000.0,8.0,-2.0,-3.0,-192.0,-2.099999999999998,-3.0,2.0,-1.0,-3.0,0.0,0.0,2.0,-1.0,39.0,24.0,161.0,-0.12,0.09,-0.03,-0.12,-0.03
DeAndre Yedlin,Defender,16000000.0,-1.0,1.0,1.0,30.0,0.2999999999999971,8.0,2.0,10.0,7.0,1.0,1.0,0.0,1.0,62.0,67.0,182.0,0.25,0.07,0.32,0.22,0.28
Dejan Lovren,Defender,2000000.0,-7.0,6.0,-5.0,-343.0,-3.8000000000000007,4.0,1.0,5.0,4.0,0.0,0.0,-1.0,0.0,12.0,-67.0,129.0,0.2199999999999999,0.06,0.27,0.2199999999999999,0.27
Demarai Gray,Attack,-11500000.0,3.0,-17.0,-7.0,-724.0,-8.099999999999998,-3.0,1.0,-2.0,-3.0,0.0,0.0,2.0,0.0,-64.0,16.0,-109.0,-0.16,0.13,-0.03,-0.16,-0.03
Denis Cheryshev,Attack,2000000.0,-2.0,10.0,25.0,2127.0,23.6,-1.0,0.0,-1.0,-1.0,0.0,0.0,3.0,0.0,-4.0,99.0,-70.0,-0.16,-0.07,-0.2299999999999999,-0.16,-0.2299999999999999
Denis Zakaria,Midfield,0.0,0.0,-7.0,-13.0,-806.0,-8.899999999999999,-2.0,-1.0,-3.0,-2.0,0.0,0.0,-4.0,0.0,-2.0,16.0,-15.0,-0.08,-0.04,-0.12,-0.08,-0.12
Dennis Praet,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diafra Sakho,Attack,-4000000.0,2.0,13.0,27.0,2048.0,22.8,-2.0,2.0,0.0,-2.0,0.0,0.0,9.0,0.0,72.0,113.0,146.0,-0.59,0.08,-0.51,-0.59,-0.51
Diego Benaglio,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Carlos,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Falcinelli,Attack,-300000.0,-2.0,-13.0,-14.0,-1075.0,-11.9,-2.0,-1.0,-3.0,-2.0,0.0,0.0,-1.0,0.0,-13.0,-17.0,-76.0,-0.14,-0.07,-0.21,-0.14,-0.21
Diego Farias,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Godín,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Llorente,Defender,-15500000.0,1.0,2.0,3.0,284.0,3.1999999999999993,-2.0,1.0,-1.0,-2.0,0.0,0.0,-3.0,-1.0,-7.0,-2.0,16.0,-0.09,0.03,-0.0499999999999999,-0.09,-0.0499999999999999
Diego López,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Perotti,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Rico,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Rolán,Attack,-5750000.0,11.0,-25.0,-20.0,-1856.0,-20.6,-5.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,-59.0,-57.0,-165.0,-0.23,0.0,-0.23,-0.23,-0.23
Dimitri Foulquier,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimitri Liénard,Midfield,1000000.0,-3.0,-13.0,-16.0,-1420.0,-15.8,-5.0,-5.0,-10.0,-4.0,-1.0,-1.0,-4.0,0.0,-46.0,-120.0,-52.0,-0.17,-0.17,-0.35,-0.14,-0.31
Dimitri Payet,Attack,-10000000.0,-7.0,6.0,7.0,743.0,8.199999999999996,-3.0,-12.0,-15.0,-1.0,-2.0,-3.0,-1.0,0.0,-81.0,-34.0,-151.0,-0.14,-0.48,-0.62,-0.06,-0.5399999999999999
Divock Origi,Attack,13000000.0,2.0,26.0,24.0,2097.0,23.299999999999997,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,67.0,123.0,98.0,0.0,0.09,0.09,0.0,0.09
Djené,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domenico Berardi,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domenico Maietta,Defender,1000000.0,-12.0,-6.0,-6.0,-430.0,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-4.0,-20.0,-1.0,0.0,0.0,0.0,0.0,0.0
Dominic Calvert-Lewin,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic Solanke,Attack,-5000000.0,4.0,14.0,28.0,2378.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.0,87.0,26.0,-0.12,-0.12,-0.24,-0.12,-0.24
Dominik Kohr,Midfield,-2500000.0,6.0,-1.0,6.0,450.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,-5.0,0.0,39.0,-11.0,56.0,0.0399999999999999,0.0399999999999999,0.06,0.0399999999999999,0.06
Dominique Heintz,Defender,-7000000.0,14.0,-7.0,-9.0,-780.0,-8.7,-1.0,0.0,-1.0,-1.0,0.0,0.0,2.0,0.0,-16.0,-40.0,-6.0,-0.03,0.0,-0.03,-0.03,-0.03
Douglas Costa,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Douglas Luiz,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dries Mertens,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dídac Vilà,Defender,0.0,-7.0,19.0,17.0,1417.0,15.8,6.0,3.0,9.0,3.0,3.0,3.0,4.0,0.0,10.0,13.0,75.0,0.25,0.13,0.38,0.13,0.25
Edgar Ié,Defender,1500000.0,-6.0,-23.0,-25.0,-2296.0,-25.6,-1.0,1.0,0.0,-1.0,0.0,0.0,-2.0,1.0,-46.0,-91.0,-48.0,-0.03,0.11,0.08,-0.03,0.08
Edoardo Goldaniga,Defender,3000000.0,6.0,9.0,-5.0,-351.0,-3.9,2.0,0.0,2.0,2.0,0.0,0.0,-5.0,-4.0,20.0,2.0,79.0,0.26,0.0,0.26,0.26,0.26
Eiji Kawashima,Goalkeeper,14750000.0,-10.0,-1.0,-2.0,-212.0,-2.3000000000000007,6.0,2.0,8.0,1.0,5.0,5.0,6.0,0.0,16.0,151.0,19.0,0.23,0.08,0.31,0.04,0.11
Elias Kachunga,Attack,1500000.0,4.0,-4.0,-3.0,-68.0,-0.8000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-12.0,36.0,-72.0,0.0,0.0,0.0,0.0,0.0
Ellyes Skhiri,Midfield,-7000000.0,9.0,-7.0,-11.0,-1036.0,-11.5,-1.0,0.0,-1.0,-1.0,0.0,0.0,3.0,0.0,11.0,-65.0,-13.0,0.01,0.01,0.03,0.01,0.03
Emanuele Giaccherini,Midfield,0.0,-2.0,6.0,2.0,253.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,-5.0,0.0,0.0,0.0,0.0,0.0
Emerson Hyndman,Midfield,7000000.0,10.0,23.0,23.0,2078.0,23.1,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,16.0,82.0,2.0,0.08,0.0,0.08,0.08,0.08
Emil Krafth,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiliano Insúa,Defender,10000000.0,0.0,-14.0,-16.0,-1381.0,-15.3,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-48.0,-4.0,-68.0,0.0,0.03,0.03,0.0,0.03
Emiliano Moretti,Defender,2700000.0,-6.0,-4.0,-8.0,-770.0,-8.600000000000001,1.0,0.0,1.0,1.0,0.0,0.0,-5.0,0.0,13.0,-25.0,40.0,0.09,0.0,0.09,0.09,0.09
Emiliano Viviano,Goalkeeper,14000000.0,-5.0,-3.0,-5.0,-431.0,-4.800000000000001,4.0,1.0,5.0,4.0,0.0,0.0,10.0,0.0,26.0,72.0,8.0,0.18,0.05,0.23,0.18,0.23
Emmanuel Imorou,Defender,700000.0,3.0,24.0,12.0,1151.0,12.8,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,18.0,16.0,87.0,0.15,0.0,0.15,0.08,0.08
Emre Mor,Attack,-2500000.0,15.0,14.0,33.0,2534.0,28.1,25.0,6.0,31.0,16.0,9.0,10.0,-3.0,0.0,-28.0,49.0,230.0,0.59,-0.04,0.55,0.3399999999999999,0.29
Enes Ünal,Attack,-5500000.0,12.0,26.0,24.0,2137.0,23.799999999999997,2.0,4.0,6.0,1.0,1.0,1.0,4.0,0.0,88.0,125.0,278.0,-0.0499999999999999,0.01,-0.0399999999999999,-0.0799999999999999,-0.0699999999999999
Enis Bardhi,Attack,-9000000.0,9.0,-19.0,-11.0,-1083.0,-12.1,-9.0,-1.0,-10.0,-9.0,0.0,0.0,-7.0,0.0,-31.0,-71.0,-32.0,-0.51,-0.06,-0.57,-0.51,-0.57
Enock Kwateng,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enrico Brignola,Attack,4500000.0,2.0,9.0,9.0,790.0,8.7,-3.0,-1.0,-4.0,-3.0,0.0,0.0,-3.0,1.0,30.0,34.0,-7.0,-0.2,-0.09,-0.29,-0.2,-0.29
Enzo Loiodice,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Dier,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erick Cabaco,Defender,1000000.0,4.0,1.0,-1.0,-46.0,-0.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0
Erik Pieters,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik Thommy,Midfield,1000000.0,9.0,20.0,17.0,1826.0,20.299999999999997,3.0,-4.0,-1.0,3.0,0.0,0.0,6.0,0.0,-8.0,61.0,-50.0,-0.0199999999999999,-0.37,-0.39,-0.0199999999999999,-0.39
Esteban Granero,Midfield,-1500000.0,4.0,-9.0,3.0,126.0,1.4000000000000004,0.0,-2.0,-2.0,0.0,0.0,0.0,1.0,0.0,-6.0,-27.0,-14.0,0.0,-0.15,-0.15,0.0,-0.15
Esteban Rolón,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Etrit Berisha,Goalkeeper,-4000000.0,-2.0,-26.0,-26.0,-2453.0,-27.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0
Everton Luiz,Midfield,0.0,0.0,17.0,10.0,729.0,8.1,8.0,2.0,10.0,7.0,1.0,1.0,-1.0,0.0,16.0,17.0,88.0,0.53,0.13,0.66,0.46,0.59
Ezequiel Garay,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezequiel Muñoz,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabian Delph,Midfield,-3000000.0,6.0,7.0,6.0,636.0,7.099999999999998,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,104.0,-34.0,-0.01,0.0099999999999999,-0.01,-0.01,-0.01
Fabian Johnson,Attack,500000.0,4.0,10.0,1.0,229.0,2.5,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,-2.0,2.0,57.0,-0.06,0.52,0.46,-0.06,0.46
Fabian Lustenberger,Defender,15500000.0,-3.0,12.0,17.0,1567.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.0,-3.0,0.0,0.0,0.0,0.0,0.0
Fabio Borini,Attack,-6150000.0,-3.0,-20.0,-13.0,-1046.0,-11.599999999999998,-2.0,-3.0,-5.0,-2.0,0.0,0.0,-5.0,0.0,-29.0,-49.0,-157.0,-0.11,-0.17,-0.28,-0.11,-0.28
Fabio Ceravolo,Attack,4000000.0,-9.0,17.0,15.0,1417.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,32.0,-3.0,0.0,0.0,0.0,0.0,0.0
Fabio Depaoli,Defender,-500000.0,11.0,-17.0,-13.0,-1169.0,-12.9,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-15.0,-32.0,-37.0,0.0,0.0,0.0,0.0,0.0
Fabio Pisacane,Defender,6300000.0,-7.0,0.0,-3.0,-85.0,-0.8999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,25.0,-29.0,92.0,0.0,0.0,0.0,0.0,0.0
Fabio Quagliarella,Attack,7000000.0,-8.0,-3.0,-2.0,-155.0,-1.6999999999999993,-13.0,-1.0,-14.0,-6.0,-7.0,-8.0,2.0,1.0,37.0,110.0,-27.0,-0.42,-0.03,-0.44,-0.19,-0.21
Fabián Orellana,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabrizio Cacciatore,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facundo Píriz,Midfield,1500000.0,-2.0,-7.0,-3.0,-434.0,-4.9,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,14.0,-2.0,39.0,0.0,0.24,0.24,0.0,0.24
Facundo Roncaglia,Defender,5000000.0,-3.0,-9.0,-5.0,-438.0,-4.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-4.0,-27.0,-1.0,0.0,0.0,0.0,0.0,0.0
Faitout Maouassa,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faouzi Ghoulam,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayçal Fajr,Midfield,2500000.0,-3.0,-8.0,-18.0,-1504.0,-16.7,2.0,-4.0,-2.0,2.0,0.0,-1.0,-2.0,0.0,-11.0,-85.0,15.0,0.27,-0.15,0.12,0.27,0.12
Federico Bernardeschi,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Ceccherini,Defender,-2000000.0,6.0,-16.0,-16.0,-1382.0,-15.4,-1.0,2.0,1.0,-1.0,0.0,0.0,-2.0,-1.0,22.0,-23.0,64.0,-0.03,0.1,0.07,-0.03,0.07
Federico Di Francesco,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Fazio,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Fernández,Defender,7000000.0,2.0,7.0,7.0,633.0,7.099999999999998,2.0,0.0,2.0,2.0,0.0,0.0,-1.0,1.0,34.0,63.0,9.0,0.05,0.0,0.0399999999999999,0.05,0.0399999999999999
Federico Mattiello,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Peluso,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Valverde,Midfield,-5900000.0,8.0,-23.0,-12.0,-1232.0,-13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-66.0,-51.0,0.0,0.0,0.0,0.0,0.0
Federico Viviani,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Felipe,Defender,-10000000.0,-7.0,22.0,20.0,1878.0,20.799999999999997,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,2.0,33.0,-1.0,0.08,0.04,0.12,0.08,0.12
Felipe Caicedo,Attack,3500000.0,-6.0,0.0,18.0,1061.0,11.8,-3.0,-1.0,-4.0,-3.0,0.0,0.0,1.0,0.0,50.0,30.0,93.0,-0.38,-0.2,-0.58,-0.38,-0.58
Felix Klaus,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferland Mendy,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fernando Llorente,Attack,-4000000.0,3.0,9.0,9.0,936.0,10.4,5.0,3.0,8.0,5.0,0.0,0.0,2.0,0.0,109.0,87.0,165.0,0.08,0.23,0.3099999999999999,0.08,0.3099999999999999
Filip Helander,Defender,12500000.0,-2.0,8.0,2.0,62.0,0.6999999999999993,10.0,1.0,11.0,6.0,4.0,4.0,0.0,0.0,85.0,-12.0,218.0,0.35,0.04,0.39,0.21,0.25
Filip Kostić,Midfield,-7500000.0,4.0,-8.0,-6.0,-503.0,-5.600000000000001,-5.0,-1.0,-6.0,-5.0,0.0,-2.0,1.0,0.0,-55.0,16.0,-117.0,-0.18,-0.04,-0.22,-0.18,-0.22
Filipe Luís,Defender,-10000000.0,-1.0,-19.0,-18.0,-1569.0,-17.4,-1.0,-2.0,-3.0,-1.0,0.0,0.0,-4.0,0.0,-62.0,-102.0,-93.0,-0.05,-0.11,-0.16,-0.05,-0.16
Filippo Costa,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filippo Romagna,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fin Bartels,Attack,-2000000.0,2.0,0.0,-8.0,-583.0,-6.5,-2.0,-3.0,-5.0,-2.0,0.0,0.0,3.0,1.0,-17.0,-11.0,-90.0,-0.16,-0.24,-0.4,-0.16,-0.4
Flavien Tait,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florent Balmont,Midfield,4750000.0,-16.0,6.0,18.0,1566.0,17.4,2.0,-3.0,-1.0,2.0,0.0,0.0,2.0,0.0,-1.0,-1.0,-18.0,0.0099999999999999,-0.31,-0.31,0.0099999999999999,-0.31
Florent Hadergjonaj,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Grillitsch,Midfield,2000000.0,6.0,5.0,9.0,735.0,8.100000000000001,-1.0,-1.0,-2.0,-1.0,0.0,0.0,1.0,0.0,-19.0,-52.0,-33.0,-0.05,-0.07,-0.11,-0.05,-0.11
Florian Kainz,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
